Hora,Nome,ccu
25/04/2021 19:52,Valheim,67585
25/04/2021 20:22,Counter-Strike: Global Offensive,520159
25/04/2021 20:22,Dota 2,304907
25/04/2021 20:22,Source SDK Base 2013 Multiplayer,122153
25/04/2021 20:22,Team Fortress 2,93110
25/04/2021 20:22,Apex Legends,90037
25/04/2021 20:22,Path of Exile,78019
25/04/2021 20:22,Rust,71640
25/04/2021 20:22,Valheim,63672
25/04/2021 20:52,Counter-Strike: Global Offensive,485097
25/04/2021 20:52,Dota 2,287268
25/04/2021 20:52,Source SDK Base 2013 Multiplayer,116435
25/04/2021 20:52,Team Fortress 2,93541
25/04/2021 20:52,Apex Legends,88135
25/04/2021 20:52,Path of Exile,73474
25/04/2021 20:52,Rust,69863
25/04/2021 20:52,Valheim,61803
25/04/2021 21:22,Counter-Strike: Global Offensive,455334
25/04/2021 21:22,Dota 2,272889
25/04/2021 21:22,Source SDK Base 2013 Multiplayer,109573
25/04/2021 21:22,Team Fortress 2,92913
25/04/2021 21:22,Apex Legends,87437
25/04/2021 21:22,Path of Exile,69408
25/04/2021 21:22,Rust,68039
25/04/2021 21:22,Valheim,60447
25/04/2021 21:52,Counter-Strike: Global Offensive,438629
25/04/2021 21:52,Dota 2,265570
25/04/2021 21:52,Source SDK Base 2013 Multiplayer,105283
25/04/2021 21:52,Team Fortress 2,93749
25/04/2021 21:52,Apex Legends,89059
25/04/2021 21:52,Rust,66544
25/04/2021 21:52,Path of Exile,66363
25/04/2021 21:52,Valheim,60028
25/04/2021 22:22,Counter-Strike: Global Offensive,431875
25/04/2021 22:22,Dota 2,261968
25/04/2021 22:22,Source SDK Base 2013 Multiplayer,99053
25/04/2021 22:22,Team Fortress 2,93794
25/04/2021 22:22,Apex Legends,90781
25/04/2021 22:22,Rust,64472
25/04/2021 22:22,Path of Exile,63997
25/04/2021 22:22,PLAYERUNKNOWN'S BATTLEGROUNDS,62090
25/04/2021 22:52,Counter-Strike: Global Offensive,428192
25/04/2021 22:52,Dota 2,264228
25/04/2021 22:52,Source SDK Base 2013 Multiplayer,94591
25/04/2021 22:52,Team Fortress 2,93635
25/04/2021 22:52,Apex Legends,93615
25/04/2021 22:52,PLAYERUNKNOWN'S BATTLEGROUNDS,71199
25/04/2021 22:52,Rust,62286
25/04/2021 22:52,Path of Exile,61699
25/04/2021 23:22,Counter-Strike: Global Offensive,433874
25/04/2021 23:22,Dota 2,269512
25/04/2021 23:22,Apex Legends,95765
25/04/2021 23:22,Team Fortress 2,92608
25/04/2021 23:22,Source SDK Base 2013 Multiplayer,88764
25/04/2021 23:22,PLAYERUNKNOWN'S BATTLEGROUNDS,81527
25/04/2021 23:22,Rust,59486
25/04/2021 23:22,Path of Exile,59243
25/04/2021 23:52,Counter-Strike: Global Offensive,433647
25/04/2021 23:52,Dota 2,273959
25/04/2021 23:52,Apex Legends,98108
25/04/2021 23:52,PLAYERUNKNOWN'S BATTLEGROUNDS,91201
25/04/2021 23:52,Team Fortress 2,91067
25/04/2021 23:52,Source SDK Base 2013 Multiplayer,82933
25/04/2021 23:52,Grand Theft Auto V,57174
25/04/2021 23:52,Path of Exile,56981
26/04/2021 00:22,Counter-Strike: Global Offensive,430988
26/04/2021 00:22,Dota 2,275818
26/04/2021 00:22,Apex Legends,97723
26/04/2021 00:22,PLAYERUNKNOWN'S BATTLEGROUNDS,97196
26/04/2021 00:22,Team Fortress 2,89966
26/04/2021 00:22,Source SDK Base 2013 Multiplayer,77568
26/04/2021 00:22,Grand Theft Auto V,57064
26/04/2021 00:22,Path of Exile,55021
